Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
selbarrak,سيدي البــــراق,0.039105,11,0.45423,245.008,0.039105,132.656,0.86318,106.615,0.495165,387.773,293.414,279.12,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2020-07-02 00:00:00
ziatine,الزياتين,0.0212253,12,0.0553184,25.1552,0.0212253,4.2661,0.1104,17.6347,0.3,39.9348,29.2254,32.5037,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2020-07-02 00:00:00
gamgoum,القمقوم,0.00787972,13,0.0,17.4932,0.00787972,17.9199,0.0,1.061,0.0,17.4196,7.95913,17.6937,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2020-07-02 00:00:00
siliana,سليانـــــــة,0.00874575,14,0.124,14.4203,0.0182539,11.0521,0.25,12.9251,0.292717,49.8426,34.8833,28.5977,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2020-07-02 00:00:00
lakhmess,لخمـــــــاس,0.00658415,15,3.1e-05,4.07617,0.036185,2.24561,5.9e-05,2.67574,0.39463,6.34578,12.3668,6.61106,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2020-07-02 00:00:00
rmil,الرميـــــــل,0.00043132,16,1.02e-05,0.83,0.00243627,1.13888,0.0050182,1.11997,0.0279339,7.59156,9.93018,1.584,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2020-07-02 00:00:00
birmcherga,بئر المشارقـــة,0.00624269,17,0.0024,32.8334,0.00624269,7.86221,0.0048,1.6274,0.221733,42.2759,25.7611,38.966,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2020-07-02 00:00:00
rmel,الرمــــــل,0.0,18,0.006,6.06784,0.0,6.71217,0.0125,2.45561,0.117654,28.029,15.8374,17.3554,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2020-07-02 00:00:00
nebhana,نبهانــــــة,0.0397425,19,0.07961,11.2529,0.0545444,8.14618,0.13423,8.49856,0.347329,27.9975,22.1839,20.1262,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2020-07-02 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.144536,52.3245,0.0,17.9077,0.196037,13.4563,0.955032,71.8422,44.2554,67.0545,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2020-07-02 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.00348,0.759728,0.0,6.75906,0.00924,1.72404,0.124013,21.571,14.5949,5.47658,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2020-07-02 00:00:00
sficifa,سفيسيفة,0.000863156,22,0.0,1.55724,0.00172631,0.145075,0.0,0.0,0.146,3.35018,29.2254,2.04009,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2020-07-02 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,4.44,0.0,0.457613,0.0,0.0,0.0943411,5.98988,1.83243,4.4375,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2020-07-02 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,1.4,0.0,0.138231,0.0,0.0,0.045061,4.03768,1.83243,2.05,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2020-07-02 00:00:00
bezirk,بزيـــــــغ,0.000523614,25,0.025,3.0904,0.00301356,2.27994,0.046,0.941,0.120187,0.0,5.07151,4.1432,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2020-07-02 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,0.18712,0.0,2.3366,0.0,2.74944,0.161566,20.2996,6.72273,2.4018,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2020-07-02 00:00:00
masri,مصــــــري,0.00771421,27,0.0393,4.66334,0.0167937,1.0219,0.08773,4.76881,0.0864223,4.70256,4.70837,5.09828,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2020-07-02 00:00:00
lebna,لبنــــــــة,0.0,28,0.020476,17.444,0.0,22.6716,0.034436,7.91558,0.108578,38.1391,17.9136,16.5899,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2020-07-02 00:00:00
hma,الحمـــــى,0.0,29,0.0,1.53707,0.0,0.579129,0.0,0.182,0.0298867,4.54301,4.44911,3.07556,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2020-07-02 00:00:00
abid,العبيـــــــد,0.0,30,0.0223066,6.32153,0.0,4.32186,0.0450176,2.18145,0.00807893,11.6917,5.20859,7.70469,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2020-07-02 00:00:00
mellegue,مـــــلاق,0.0,1,0.1764,23.669,0.0,56.3775,0.1764,51.0628,4.56147,210.953,166.408,33.0357,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2020-07-01 00:00:00
benmetir,بنيمطيــر,0.00111599,2,0.0778,32.6796,0.00111599,18.7301,0.0778,21.8158,0.146233,61.1986,42.8634,56.8537,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2020-07-01 00:00:00
kasseb,كســاب,0.0,3,0.102816,45.4567,0.0,17.3659,0.102816,21.2705,0.31027,53.9128,43.048,61.0646,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2020-07-01 00:00:00
barbara,بربرة,0.0,4,0.215599,61.8537,0.0,31.1171,0.215599,27.5662,0.0275556,121.294,82.8097,64.6275,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2020-07-01 00:00:00
sidisalem,سيدي ســــالم,0.0,5,1.83647,386.448,0.0,192.96,1.83647,268.524,4.53434,652.67,391.103,553.591,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2020-07-01 00:00:00
bouheurtma,بو هرتمـــــه,0.0,6,0.2635,37.9501,0.0,42.3608,0.2635,48.5952,0.84711,177.518,80.8308,81.0861,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2020-07-01 00:00:00
joumine,جوميــــــن,0.0171391,7,0.22418,39.0002,0.0171391,37.2466,0.22418,60.6567,0.374536,94.6768,75.3576,90.874,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2020-07-01 00:00:00
ghezala,غزالـــــــة,0.0,8,0.0231,7.03506,0.0,3.64686,0.0231,2.55646,0.0887665,10.4991,9.44468,8.8484,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2020-07-01 00:00:00
melah,المالح,0.0,33,0.05836,21.6384,0.0,12.7999,0.05836,10.3082,0.17,11.9056,25.7281,34.2325,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2020-07-01 00:00:00
tine,الطين,0.0271609,34,0.034698,13.124,0.0271609,,0.034698,,0.04,,17.3799,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2020-07-01 00:00:00
sejnane,سجنــــــان,0.0,9,0.504898,90.8861,0.0,60.4261,0.504898,111.555,0.510169,153.665,118.251,94.3696,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2020-07-01 00:00:00
zarga,الزرقة,0.0,10,0.054,20.116,0.0,20.5387,0.054,5.9385,0.02,47.034,22.0903,22.564,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2020-07-01 00:00:00
kebir,الكبير,0.0,31,0.0,6.494,0.0,13.9483,0.0,12.1941,0.110368,54.1314,39.6134,6.152,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2020-07-01 00:00:00
moula,المولى,0.0,32,0.0,25.7478,0.0,9.63203,0.0,7.5767,0.10202,44.9001,31.8562,26.1933,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2020-07-01 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.40895,245.562,0.0,132.617,0.40895,106.161,0.495165,387.576,293.398,279.27,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2020-07-01 00:00:00
ziatine,الزياتين,0.0,12,0.0550814,25.204,0.0,4.25822,0.0550814,17.5793,0.3,39.9348,29.2157,32.5332,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2020-07-01 00:00:00
gamgoum,القمقوم,0.0,13,0.0,17.4932,0.0,17.8987,0.0,1.061,0.0,17.4196,7.95913,17.708,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2020-07-01 00:00:00
siliana,سليانـــــــة,0.0095082,14,0.126,14.5667,0.0095082,11.0433,0.126,12.8011,0.292717,49.8426,34.8739,28.8394,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2020-07-01 00:00:00
lakhmess,لخمـــــــاس,0.0296009,15,2.8e-05,4.07617,0.0296009,2.23902,2.8e-05,2.67571,0.39463,6.33841,12.3541,6.63148,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2020-07-01 00:00:00
rmil,الرميـــــــل,0.00200495,16,0.005008,0.8335,0.00200495,1.13845,0.005008,1.11996,0.0279339,7.59001,9.92928,1.6005,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2020-07-01 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0024,32.8943,0.0,7.85597,0.0024,1.625,0.221733,42.2759,25.7539,39.0976,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2020-07-01 00:00:00
rmel,الرمــــــل,0.0,18,0.0065,6.12736,0.0,6.71217,0.0065,2.44961,0.117654,28.029,15.8336,17.4647,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2020-07-01 00:00:00
nebhana,نبهانــــــة,0.0148019,19,0.05462,11.3091,0.0148019,8.10644,0.05462,8.41895,0.347329,27.9975,22.1727,20.2558,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2020-07-01 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.051501,52.5149,0.0,17.9077,0.051501,13.3118,0.955032,71.8422,44.2246,67.2717,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2020-07-01 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.00576,0.801491,0.0,6.75906,0.00576,1.72056,0.124013,21.571,14.5909,5.55648,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2020-07-01 00:00:00
sficifa,سفيسيفة,0.000863156,22,0.0,1.55724,0.000863156,0.144212,0.0,0.0,0.146,3.35018,29.2157,2.05997,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2020-07-01 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,4.44,0.0,0.457613,0.0,0.0,0.0943411,5.98988,1.82939,4.4375,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2020-07-01 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,1.4,0.0,0.138231,0.0,0.0,0.045061,4.03768,1.82939,2.05,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2020-07-01 00:00:00
bezirk,بزيـــــــغ,0.00248995,25,0.021,3.12,0.00248995,2.27942,0.021,0.916,0.120187,0.0,5.06763,4.1616,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2020-07-01 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,0.18976,0.0,2.3366,0.0,2.74944,0.161566,20.2993,6.71751,2.43524,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2020-07-01 00:00:00
masri,مصــــــري,0.00907946,27,0.04843,4.70101,0.00907946,1.01418,0.04843,4.72951,0.0864223,4.69983,4.70559,5.07465,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2020-07-01 00:00:00
lebna,لبنــــــــة,0.0,28,0.01396,17.5661,0.0,22.6716,0.01396,7.8951,0.108578,38.1391,17.9101,16.7119,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2020-07-01 00:00:00
hma,الحمـــــى,0.0,29,0.0,1.54738,0.0,0.579129,0.0,0.182,0.0298867,4.53348,4.44814,3.09132,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2020-07-01 00:00:00
abid,العبيـــــــد,0.0,30,0.022711,6.35113,0.0,4.32186,0.022711,2.15914,0.00807893,11.691,5.20833,7.72751,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2020-07-01 00:00:00
mellegue,مـــــلاق,0.0,1,0.1764,23.9693,6.91566,56.3775,5.243,50.8864,4.56147,210.93,166.261,33.2036,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2020-06-30 00:00:00
benmetir,بنيمطيــر,0.0,2,0.0698,32.7666,0.37196,18.7289,2.2583,21.738,0.146233,61.1986,42.8587,56.976,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2020-06-30 00:00:00
kasseb,كســاب,0.0,3,0.102816,45.6139,0.410285,17.3659,2.98112,21.1676,0.31027,53.8943,43.038,61.178,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2020-06-30 00:00:00
barbara,بربرة,0.0491184,4,0.216169,62.1301,0.381163,31.1171,1.50485,27.3506,0.0275556,121.294,82.8089,64.6688,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2020-06-30 00:00:00
sidisalem,سيدي ســــالم,0.284199,5,1.53416,388.59,3.03071,192.96,43.3778,266.687,4.53434,652.67,390.957,554.071,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2020-06-30 00:00:00
bouheurtma,بو هرتمـــــه,0.0,6,0.3208,38.0399,1.04597,42.3608,8.75607,48.3317,0.84711,177.371,80.8035,81.3518,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2020-06-30 00:00:00
joumine,جوميــــــن,0.00350089,7,0.21518,39.231,0.383442,37.2295,6.5464,60.4325,0.374536,94.6309,75.3455,91.2076,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2020-06-30 00:00:00
ghezala,غزالـــــــة,0.0,8,0.0251,7.07223,0.0669395,3.64686,0.63514,2.53336,0.0887665,10.4985,9.44181,8.87984,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2020-06-30 00:00:00
melah,المالح,0.0,33,0.05856,21.7656,0.0115349,12.7999,1.51303,10.2499,0.17,11.9056,25.7226,34.2875,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2020-06-30 00:00:00
tine,الطين,0.0,34,0.03562,13.156,0.336481,,0.965454,,0.04,,17.3786,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2020-06-30 00:00:00
sejnane,سجنــــــان,0.0,9,0.513558,91.1281,0.470725,60.4261,15.4554,111.051,0.510169,153.665,118.235,94.7401,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2020-06-30 00:00:00
zarga,الزرقة,0.00566458,10,0.0664,20.188,0.0155123,20.5387,1.689,5.8845,0.02,47.034,22.0896,22.582,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2020-06-30 00:00:00
kebir,الكبير,0.0,31,0.0,6.5016,0.0696978,13.9483,0.0,12.1941,0.110368,54.1314,39.6098,6.1596,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2020-06-30 00:00:00
moula,المولى,0.0,32,0.0,25.7622,0.0589395,9.63203,0.0,7.5767,0.10202,44.8912,31.8529,26.1933,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2020-06-30 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.44845,246.116,1.62021,132.617,14.0267,105.752,0.495165,387.565,293.382,279.572,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2020-06-30 00:00:00
ziatine,الزياتين,0.0,12,0.0566914,25.2772,0.538754,4.25822,1.72298,17.5243,0.3,39.9348,29.206,32.5628,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2020-06-30 00:00:00
gamgoum,القمقوم,0.0,13,0.0,17.5076,0.113988,17.8987,0.0,1.061,0.0,17.4106,7.95913,17.708,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2020-06-30 00:00:00
siliana,سليانـــــــة,0.00680631,14,0.124,14.7131,0.42475,11.0338,2.96774,12.6751,0.292717,49.8426,34.8644,29.0327,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2020-06-30 00:00:00
lakhmess,لخمـــــــاس,0.0,15,2.5e-05,4.05315,0.136924,2.20942,0.193371,2.67568,0.39463,6.3187,12.3413,6.64169,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2020-06-30 00:00:00
rmil,الرميـــــــل,0.0040076,16,0.01421,0.8405,0.137638,1.13644,0.292275,1.11495,0.0279339,7.58945,9.92838,1.606,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2020-06-30 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0024,32.9552,0.0,7.85597,0.0719,1.6226,0.221733,42.2759,25.7468,39.1635,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2020-06-30 00:00:00
rmel,الرمــــــل,0.0,18,0.0065,6.18688,0.122773,6.71217,0.225,2.44311,0.117654,28.029,15.8298,17.574,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2020-06-30 00:00:00
nebhana,نبهانــــــة,0.040967,19,0.06529,11.3653,1.42738,8.09164,1.62512,8.36433,0.347329,27.9762,22.1615,20.3595,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2020-06-30 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.052415,52.6102,3.85647,17.9077,2.93977,13.2603,0.955032,71.8021,44.1938,67.3803,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2020-06-30 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.00548,0.843254,1.24838,6.75906,0.108023,1.7148,0.124013,21.571,14.5869,5.63638,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2020-06-30 00:00:00
sficifa,سفيسيفة,0.000863156,22,0.0,1.55724,0.0367982,0.143349,0.0,0.0,0.146,3.35018,29.206,2.07588,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2020-06-30 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,4.44,0.0,0.457613,0.0,0.0,0.0943411,5.98988,1.82634,4.4375,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2020-06-30 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,1.4,0.0,0.138231,0.0,0.0,0.045061,4.03768,1.82634,2.05,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2020-06-30 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.017,3.144,0.0509759,2.27693,0.47,0.895,0.120187,0.0,5.06376,4.1708,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2020-06-30 00:00:00
chiba,شيبـــــــة,0.0,26,0.02078,0.1924,0.0171583,2.3366,0.164326,2.74944,0.161566,20.2993,6.7123,2.47704,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2020-06-30 00:00:00
masri,مصــــــري,0.00352814,27,0.04325,4.74621,0.111239,1.0051,0.301406,4.68108,0.0864223,4.69446,4.7028,5.05101,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2020-06-30 00:00:00
lebna,لبنــــــــة,0.0,28,0.014689,17.6271,0.077289,22.6716,0.544899,7.88114,0.108578,38.1391,17.9066,16.7729,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2020-06-30 00:00:00
hma,الحمـــــى,0.0,29,0.0,1.55769,0.00761593,0.579129,0.0,0.182,0.0298867,4.52372,4.44718,3.10709,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2020-06-30 00:00:00
abid,العبيـــــــد,0.0,30,0.020831,6.38073,0.0444973,4.32186,0.603779,2.13643,0.00807893,11.691,5.20807,7.76174,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2020-06-30 00:00:00
mellegue,مـــــلاق,0.120965,1,0.1764,24.2696,6.91566,56.3775,5.0666,50.71,14.8922,210.93,166.114,33.5184,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2020-06-29 00:00:00
benmetir,بنيمطيــر,0.0,2,0.0723,32.8536,0.37196,18.7289,2.1885,21.6682,0.282436,61.1986,42.854,57.2204,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2020-06-29 00:00:00
kasseb,كســاب,0.0,3,0.102816,45.7711,0.410285,17.3659,2.87831,21.0648,0.430066,53.8389,43.028,61.2536,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2020-06-29 00:00:00
barbara,بربرة,0.00826099,4,0.216497,62.3276,0.332045,31.0679,1.28868,27.1344,0.293949,121.294,82.808,64.712,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2020-06-29 00:00:00
sidisalem,سيدي ســــالم,0.0,5,1.53416,390.019,2.74651,192.676,41.8436,265.153,9.72415,651.822,390.811,553.591,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2020-06-29 00:00:00
bouheurtma,بو هرتمـــــه,0.0665516,6,0.289,38.2194,1.04597,42.3608,8.43527,48.0109,1.18503,177.178,80.7762,83.2664,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2020-06-29 00:00:00
joumine,جوميــــــن,0.0182528,7,0.22718,39.4618,0.379941,37.226,6.33122,60.2173,0.735881,94.6309,75.3334,91.6025,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2020-06-29 00:00:00
ghezala,غزالـــــــة,0.0,8,0.0233,7.10941,0.0669395,3.64686,0.61004,2.50826,0.103143,10.4985,9.43895,8.91128,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2020-06-29 00:00:00
melah,المالح,0.0,33,0.05575,21.8928,0.0115349,12.7999,1.45447,10.1913,0.37,11.9056,25.7171,34.425,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2020-06-29 00:00:00
tine,الطين,0.0212477,34,0.034984,13.22,0.336481,,0.929834,,0.16,,17.3773,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2020-06-29 00:00:00
sejnane,سجنــــــان,0.0,9,0.514998,91.2491,0.470725,60.4261,14.9418,110.537,1.37957,153.665,118.218,95.1106,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2020-06-29 00:00:00
zarga,الزرقة,4.176e-06,10,0.0624,20.26,0.00984774,20.5331,1.6226,5.8181,0.09,47.034,22.089,22.618,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2020-06-29 00:00:00
kebir,الكبير,0.00482813,31,0.0,6.5092,0.0696978,13.9483,0.0,12.1941,0.124519,54.1273,39.6063,6.1596,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2020-06-29 00:00:00
moula,المولى,0.0,32,0.0,25.7766,0.0589395,9.63203,0.0,7.5767,0.118173,44.8912,31.8496,26.2077,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2020-06-29 00:00:00
selbarrak,سيدي البــــراق,0.0151559,11,0.43671,246.947,1.62021,132.617,13.5783,105.304,1.97054,387.556,293.366,279.874,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2020-06-29 00:00:00
ziatine,الزياتين,0.020926,12,0.0570884,25.3504,0.538754,4.25822,1.66629,17.4676,0.1,39.9164,29.1963,32.5628,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2020-06-29 00:00:00
gamgoum,القمقوم,0.00736365,13,0.0,17.5219,0.113988,17.8987,0.0,1.061,0.0,17.4106,7.95913,17.7223,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2020-06-29 00:00:00
siliana,سليانـــــــة,0.00337224,14,0.121,14.8596,0.417943,11.027,2.84374,12.5511,0.902666,49.8426,34.855,29.2744,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2020-06-29 00:00:00
lakhmess,لخمـــــــاس,0.00601817,15,2.9e-05,4.08384,0.136924,2.20942,0.193346,2.67566,0.481743,6.3187,12.3286,6.67231,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2020-06-29 00:00:00
rmil,الرميـــــــل,0.0020029,16,0.005254,0.8545,0.13363,1.13244,0.278065,1.10074,0.0634854,7.58842,9.92748,1.617,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2020-06-29 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0024,33.016,0.0,7.85597,0.0695,1.6202,0.338467,42.2759,25.7396,39.2293,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2020-06-29 00:00:00
rmel,الرمــــــل,0.0,18,0.0075,6.2464,0.122773,6.71217,0.2185,2.43661,0.16196,28.029,15.826,17.6933,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2020-06-29 00:00:00
nebhana,نبهانــــــة,0.0,19,0.0415,11.4028,1.38641,8.05067,1.55982,8.29904,0.741472,27.9566,22.1503,20.4632,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2020-06-29 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.053329,52.7054,3.85647,17.9077,2.88736,13.2078,2.50689,71.8021,44.163,67.5975,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2020-06-29 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.00648,0.864136,1.24838,6.75906,0.102543,1.70932,0.496056,21.571,14.5829,5.71628,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2020-06-29 00:00:00
sficifa,سفيسيفة,0.000863156,22,0.0,1.55724,0.035935,0.142486,0.0,0.0,0.56,3.34784,29.1963,2.07588,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2020-06-29 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,4.44,0.0,0.457613,0.0,0.0,0.111814,5.98988,1.8233,4.4375,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2020-06-29 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,1.4,0.0,0.138231,0.0,0.0,0.0835049,4.03768,1.8233,2.05,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2020-06-29 00:00:00
bezirk,بزيـــــــغ,0.00285198,25,0.022,3.168,0.0509759,2.27693,0.453,0.878,0.130037,0.0,5.05988,4.1892,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2020-06-29 00:00:00
chiba,شيبـــــــة,0.0,26,0.012664,0.2452,0.0171583,2.3366,0.143546,2.72866,0.18711,20.2993,6.70709,2.51048,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2020-06-29 00:00:00
masri,مصــــــري,0.00371249,27,0.03075,4.79142,0.107711,1.00157,0.258156,4.63783,0.158997,4.68815,4.70001,5.02738,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2020-06-29 00:00:00
lebna,لبنــــــــة,0.0,28,0.02046,17.6881,0.077289,22.6716,0.53021,7.86645,0.182602,38.1391,17.9031,16.895,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2020-06-29 00:00:00
hma,الحمـــــى,0.0,29,0.0,1.56801,0.00761593,0.579129,0.0,0.182,0.0578286,4.51407,4.44621,3.12285,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2020-06-29 00:00:00
